"";"BMS";"DOMEIN_ID";"BOS_BHI";"Omtrek";"OmtrekklassetypeID";"Omtrekklasse";"Hoogte";"Modeltype"
"231";"Amerikaanse eik";"DomWVL09192";"Rijckevelde";0,75;9;"70 - 80";19,5876793753738;"basismodel"
"232";"Amerikaanse eik";"DomANT09103";"Cruysveld";0,85;10;"80 - 90";20,9229473999436;"basismodel"
"233";"Amerikaanse eik";"DomANT09118";"De Inslag - Eig. ANB";0,85;10;"80 - 90";19,1210206647097;"basismodel"
"234";"Amerikaanse eik";"DomANT09127";"De Most - Balen";0,85;10;"80 - 90";14,7596027563486;"basismodel"
"235";"Amerikaanse eik";"DomANT09215";"Gewestbos Ravels";0,85;10;"80 - 90";18,1735123013613;"basismodel"
"236";"Amerikaanse eik";"DomANT09241";"Grotenhout";0,85;10;"80 - 90";17,7607517169566;"basismodel"
"237";"Amerikaanse eik";"DomANT09267";"Herenbossen";0,85;10;"80 - 90";23,6258942040631;"basismodel"
"238";"Amerikaanse eik";"DomANT09270";"Hertberg West";0,85;10;"80 - 90";20,1422013311396;"basismodel"
"239";"Amerikaanse eik";"DomANT09425";"Mastenbos";0,85;10;"80 - 90";15,6337645190765;"basismodel"
"240";"Amerikaanse eik";"DomANT09515";"Peerdsbos";0,85;10;"80 - 90";20,328951028702;"basismodel"
"241";"Amerikaanse eik";"DomANT09741";"s Herenbos";0,85;10;"80 - 90";17,9193179295604;"basismodel"
"242";"Amerikaanse eik";"DomANT11042";"Hertberg Oost";0,85;10;"80 - 90";21,9734179257158;"basismodel"
"243";"Amerikaanse eik";"DomANT11116";"Park van Brasschaat";0,85;10;"80 - 90";17,688467301078;"basismodel"
"244";"Amerikaanse eik";"DomLIM09145";"Rodenberg";0,85;10;"80 - 90";22,0649723579235;"basismodel"
"245";"Amerikaanse eik";"DomLIM09169";"Dilserheide";0,85;10;"80 - 90";19,8273975351448;"basismodel"
"246";"Amerikaanse eik";"DomLIM09243";"Gruitroderheide";0,85;10;"80 - 90";17,0069986886054;"basismodel"
"247";"Amerikaanse eik";"DomLIM09325";"MD Kamp Beverlo";0,85;10;"80 - 90";20,10028741061;"basismodel"
"248";"Amerikaanse eik";"DomLIM09354";"Koerselseheide";0,85;10;"80 - 90";17,8565251565158;"basismodel"
"249";"Amerikaanse eik";"DomLIM09449";"Op  t Stort";0,85;10;"80 - 90";17,6215639054286;"basismodel"
"250";"Amerikaanse eik";"DomLIM09460";"Ophovenderheide";0,85;10;"80 - 90";18,7021466633113;"basismodel"
"251";"Amerikaanse eik";"DomLIM09470";"Pietersembos";0,85;10;"80 - 90";19,4308553899449;"basismodel"
"252";"Amerikaanse eik";"DomLIM09471";"Pijnven";0,85;10;"80 - 90";17,4816663966947;"basismodel"
"253";"Amerikaanse eik";"DomLIM09500";"Schoonbeek";0,85;10;"80 - 90";22,028993723328;"basismodel"
"254";"Amerikaanse eik";"DomLIM09559";"Van Soest";0,85;10;"80 - 90";18,5314085506342;"basismodel"
"255";"Amerikaanse eik";"DomLIM09593";"Wetsberg";0,85;10;"80 - 90";19,6246656195167;"basismodel"
"256";"Amerikaanse eik";"DomLIM09641";"Galgenberg en Molenveld";0,85;10;"80 - 90";18,1447955514629;"basismodel"
"257";"Amerikaanse eik";"DomLIM09642";"Schietveld Helchteren";0,85;10;"80 - 90";21,0017545326204;"basismodel"
"258";"Amerikaanse eik";"DomLIM13009";"Grote Heide - Noord";0,85;10;"80 - 90";19,6994999519859;"basismodel"
"259";"Amerikaanse eik";"DomLIM13010";"Grote Heide - Zuid";0,85;10;"80 - 90";19,7249664628713;"basismodel"
"260";"Amerikaanse eik";"DomLIM13140";"Klitsberg";0,85;10;"80 - 90";20,3847508503745;"basismodel"
"261";"Amerikaanse eik";"DomOVL09005";"Makegemse bossen";0,85;10;"80 - 90";25,0296115054311;"basismodel"
"262";"Amerikaanse eik";"DomOVL09051";"Drongengoed";0,85;10;"80 - 90";18,7329437060336;"basismodel"
"263";"Amerikaanse eik";"DomOVL09082";"Hooggoed";0,85;10;"80 - 90";19,6559385650346;"basismodel"
"264";"Amerikaanse eik";"DomOVL09093";"Raspailleboscomplex";0,85;10;"80 - 90";22,9344834605878;"basismodel"
"265";"Amerikaanse eik";"DomVBR09022";"Bertembos";0,85;10;"80 - 90";20,5598027191417;"basismodel"
"266";"Amerikaanse eik";"DomVBR09169";"Heverleebos";0,85;10;"80 - 90";24,3336484238897;"basismodel"
"267";"Amerikaanse eik";"DomVBR09243";"Meerdaalwoud";0,85;10;"80 - 90";23,2639634318183;"basismodel"
"268";"Amerikaanse eik";"DomVBR09249";"Meetshovenbos";0,85;10;"80 - 90";21,8559843707525;"basismodel"
"269";"Amerikaanse eik";"DomWVL09073";"Helleketelbos";0,85;10;"80 - 90";20,773398451622;"basismodel"
"270";"Amerikaanse eik";"DomWVL09125";"Bulskampveld provincie";0,85;10;"80 - 90";18,786017223885;"basismodel"
"271";"Amerikaanse eik";"DomWVL09140";"Munitiedepot Houthulst";0,85;10;"80 - 90";20,1308902051234;"basismodel"
"272";"Amerikaanse eik";"DomWVL09145";"Nieuwenhove";0,85;10;"80 - 90";19,3418622943242;"basismodel"
"273";"Amerikaanse eik";"DomWVL09192";"Rijckevelde";0,85;10;"80 - 90";20,473848275353;"basismodel"
"274";"Amerikaanse eik";"DomANT09103";"Cruysveld";0,95;11;"90 - 100";21,8403128475276;"basismodel"
"275";"Amerikaanse eik";"DomANT09118";"De Inslag - Eig. ANB";0,95;11;"90 - 100";19,8237788142148;"basismodel"
"276";"Amerikaanse eik";"DomANT09127";"De Most - Balen";0,95;11;"90 - 100";15,4044449135347;"basismodel"
"277";"Amerikaanse eik";"DomANT09215";"Gewestbos Ravels";0,95;11;"90 - 100";18,9799422332968;"basismodel"
"278";"Amerikaanse eik";"DomANT09241";"Grotenhout";0,95;11;"90 - 100";18,6853899995304;"basismodel"
"279";"Amerikaanse eik";"DomANT09267";"Herenbossen";0,95;11;"90 - 100";24,8283503082068;"basismodel"
"280";"Amerikaanse eik";"DomANT09270";"Hertberg West";0,95;11;"90 - 100";21,1692924071621;"basismodel"
"281";"Amerikaanse eik";"DomANT09425";"Mastenbos";0,95;11;"90 - 100";16,6540614898106;"basismodel"
"282";"Amerikaanse eik";"DomANT09515";"Peerdsbos";0,95;11;"90 - 100";21,3724418667632;"basismodel"
"283";"Amerikaanse eik";"DomANT09741";"s Herenbos";0,95;11;"90 - 100";18,8879075849606;"basismodel"
"284";"Amerikaanse eik";"DomANT11042";"Hertberg Oost";0,95;11;"90 - 100";23,1851125318031;"basismodel"
"285";"Amerikaanse eik";"DomANT11116";"Park van Brasschaat";0,95;11;"90 - 100";18,4022134582546;"basismodel"
"286";"Amerikaanse eik";"DomLIM09145";"Rodenberg";0,95;11;"90 - 100";23,169029828759;"basismodel"
"287";"Amerikaanse eik";"DomLIM09169";"Dilserheide";0,95;11;"90 - 100";20,9003438584499;"basismodel"
"288";"Amerikaanse eik";"DomLIM09243";"Gruitroderheide";0,95;11;"90 - 100";17,6868149872999;"basismodel"
"289";"Amerikaanse eik";"DomLIM09325";"MD Kamp Beverlo";0,95;11;"90 - 100";20,8813175946592;"basismodel"
"290";"Amerikaanse eik";"DomLIM09354";"Koerselseheide";0,95;11;"90 - 100";18,3756536512941;"basismodel"
"291";"Amerikaanse eik";"DomLIM09449";"Op  t Stort";0,95;11;"90 - 100";18,5525799213218;"basismodel"
"292";"Amerikaanse eik";"DomLIM09460";"Ophovenderheide";0,95;11;"90 - 100";19,5328957018584;"basismodel"
"293";"Amerikaanse eik";"DomLIM09470";"Pietersembos";0,95;11;"90 - 100";20,6049817522569;"basismodel"
"294";"Amerikaanse eik";"DomLIM09471";"Pijnven";0,95;11;"90 - 100";18,1029741374696;"basismodel"
"295";"Amerikaanse eik";"DomLIM09500";"Schoonbeek";0,95;11;"90 - 100";23,1147409920392;"basismodel"
"296";"Amerikaanse eik";"DomLIM09559";"Van Soest";0,95;11;"90 - 100";19,5792111432625;"basismodel"
"297";"Amerikaanse eik";"DomLIM09593";"Wetsberg";0,95;11;"90 - 100";20,3240107970038;"basismodel"
"298";"Amerikaanse eik";"DomLIM09641";"Galgenberg en Molenveld";0,95;11;"90 - 100";18,9007127573922;"basismodel"
"299";"Amerikaanse eik";"DomLIM09642";"Schietveld Helchteren";0,95;11;"90 - 100";21,7603961906771;"basismodel"
"300";"Amerikaanse eik";"DomLIM13009";"Grote Heide - Noord";0,95;11;"90 - 100";20,4395503359722;"basismodel"
"301";"Amerikaanse eik";"DomLIM13010";"Grote Heide - Zuid";0,95;11;"90 - 100";20,5717050327937;"basismodel"
"302";"Amerikaanse eik";"DomLIM13140";"Klitsberg";0,95;11;"90 - 100";20,7250615958861;"basismodel"
"303";"Amerikaanse eik";"DomOVL09005";"Makegemse bossen";0,95;11;"90 - 100";26,2910613620187;"basismodel"
"304";"Amerikaanse eik";"DomOVL09051";"Drongengoed";0,95;11;"90 - 100";19,5105767515095;"basismodel"
"305";"Amerikaanse eik";"DomOVL09082";"Hooggoed";0,95;11;"90 - 100";20,9471070068969;"basismodel"
"306";"Amerikaanse eik";"DomOVL09093";"Raspailleboscomplex";0,95;11;"90 - 100";23,6887236491961;"basismodel"
"307";"Amerikaanse eik";"DomVBR09022";"Bertembos";0,95;11;"90 - 100";21,4789757121769;"basismodel"
"308";"Amerikaanse eik";"DomVBR09146";"Hallerbos";0,95;11;"90 - 100";24,0640518924463;"basismodel"
"309";"Amerikaanse eik";"DomVBR09169";"Heverleebos";0,95;11;"90 - 100";25,3699159324278;"basismodel"
"310";"Amerikaanse eik";"DomVBR09243";"Meerdaalwoud";0,95;11;"90 - 100";24,2212198856204;"basismodel"
"311";"Amerikaanse eik";"DomVBR09249";"Meetshovenbos";0,95;11;"90 - 100";22,8148289905896;"basismodel"
"312";"Amerikaanse eik";"DomWVL09073";"Helleketelbos";0,95;11;"90 - 100";21,711910283065;"basismodel"
"313";"Amerikaanse eik";"DomWVL09125";"Bulskampveld provincie";0,95;11;"90 - 100";19,9747280707427;"basismodel"
"314";"Amerikaanse eik";"DomWVL09140";"Munitiedepot Houthulst";0,95;11;"90 - 100";21,1150317767467;"basismodel"
"315";"Amerikaanse eik";"DomWVL09145";"Nieuwenhove";0,95;11;"90 - 100";19,8969010221888;"basismodel"
"316";"Amerikaanse eik";"DomWVL09192";"Rijckevelde";0,95;11;"90 - 100";21,2635779110482;"basismodel"
"317";"Amerikaanse eik";"DomANT09103";"Cruysveld";1,05;12;"100 - 110";22,6082699880043;"basismodel"
"318";"Amerikaanse eik";"DomANT09118";"De Inslag - Eig. ANB";1,05;12;"100 - 110";20,4173025538542;"basismodel"
"319";"Amerikaanse eik";"DomANT09127";"De Most - Balen";1,05;12;"100 - 110";15,9659192461007;"basismodel"
"320";"Amerikaanse eik";"DomANT09215";"Gewestbos Ravels";1,05;12;"100 - 110";19,6958626554869;"basismodel"
"321";"Amerikaanse eik";"DomANT09241";"Grotenhout";1,05;12;"100 - 110";19,5037273408711;"basismodel"
"322";"Amerikaanse eik";"DomANT09267";"Herenbossen";1,05;12;"100 - 110";25,910140061813;"basismodel"
"323";"Amerikaanse eik";"DomANT09270";"Hertberg West";1,05;12;"100 - 110";22,1148215486347;"basismodel"
"324";"Amerikaanse eik";"DomANT09425";"Mastenbos";1,05;12;"100 - 110";17,5941086794779;"basismodel"
"325";"Amerikaanse eik";"DomANT09515";"Peerdsbos";1,05;12;"100 - 110";22,2968066441425;"basismodel"
"326";"Amerikaanse eik";"DomANT09741";"s Herenbos";1,05;12;"100 - 110";19,7556130898973;"basismodel"
"327";"Amerikaanse eik";"DomANT11042";"Hertberg Oost";1,05;12;"100 - 110";24,2981228054769;"basismodel"
"328";"Amerikaanse eik";"DomANT11116";"Park van Brasschaat";1,05;12;"100 - 110";19,0184885700437;"basismodel"
"329";"Amerikaanse eik";"DomLIM09145";"Rodenberg";1,05;12;"100 - 110";24,1524618561565;"basismodel"
"330";"Amerikaanse eik";"DomLIM09169";"Dilserheide";1,05;12;"100 - 110";21,871955433882;"basismodel"
"331";"Amerikaanse eik";"DomLIM09243";"Gruitroderheide";1,05;12;"100 - 110";18,2849944866236;"basismodel"
"332";"Amerikaanse eik";"DomLIM09325";"MD Kamp Beverlo";1,05;12;"100 - 110";21,5623326212283;"basismodel"
"333";"Amerikaanse eik";"DomLIM09354";"Koerselseheide";1,05;12;"100 - 110";18,8767341410231;"basismodel"
"334";"Amerikaanse eik";"DomLIM09449";"Op  t Stort";1,05;12;"100 - 110";19,4135009819391;"basismodel"
"335";"Amerikaanse eik";"DomLIM09460";"Ophovenderheide";1,05;12;"100 - 110";20,26545161436;"basismodel"
"336";"Amerikaanse eik";"DomLIM09470";"Pietersembos";1,05;12;"100 - 110";21,697380196303;"basismodel"
"337";"Amerikaanse eik";"DomLIM09500";"Schoonbeek";1,05;12;"100 - 110";24,0788531465444;"basismodel"
"338";"Amerikaanse eik";"DomLIM09559";"Van Soest";1,05;12;"100 - 110";20,5280156540735;"basismodel"
"339";"Amerikaanse eik";"DomLIM09593";"Wetsberg";1,05;12;"100 - 110";20,9222157936467;"basismodel"
"340";"Amerikaanse eik";"DomLIM09641";"Galgenberg en Molenveld";1,05;12;"100 - 110";19,5785494391226;"basismodel"
"341";"Amerikaanse eik";"DomLIM09642";"Schietveld Helchteren";1,05;12;"100 - 110";22,3768803596055;"basismodel"
"342";"Amerikaanse eik";"DomLIM13009";"Grote Heide - Noord";1,05;12;"100 - 110";21,0871671354967;"basismodel"
"343";"Amerikaanse eik";"DomLIM13010";"Grote Heide - Zuid";1,05;12;"100 - 110";21,3219457850997;"basismodel"
"344";"Amerikaanse eik";"DomLIM13140";"Klitsberg";1,05;12;"100 - 110";21,0437812676836;"basismodel"
"345";"Amerikaanse eik";"DomOVL09005";"Makegemse bossen";1,05;12;"100 - 110";27,4395789431177;"basismodel"
"346";"Amerikaanse eik";"DomOVL09051";"Drongengoed";1,05;12;"100 - 110";20,1811293626825;"basismodel"
"347";"Amerikaanse eik";"DomOVL09082";"Hooggoed";1,05;12;"100 - 110";22,1267392122558;"basismodel"
"348";"Amerikaanse eik";"DomOVL09093";"Raspailleboscomplex";1,05;12;"100 - 110";24,3039606971036;"basismodel"
"349";"Amerikaanse eik";"DomVBR09022";"Bertembos";1,05;12;"100 - 110";22,2764048482594;"basismodel"
"350";"Amerikaanse eik";"DomVBR09146";"Hallerbos";1,05;12;"100 - 110";25,2023087213132;"basismodel"
"351";"Amerikaanse eik";"DomVBR09169";"Heverleebos";1,05;12;"100 - 110";26,3278607245496;"basismodel"
"352";"Amerikaanse eik";"DomVBR09243";"Meerdaalwoud";1,05;12;"100 - 110";25,1081340923615;"basismodel"
"353";"Amerikaanse eik";"DomVBR09249";"Meetshovenbos";1,05;12;"100 - 110";23,6712900746728;"basismodel"
"354";"Amerikaanse eik";"DomWVL09073";"Helleketelbos";1,05;12;"100 - 110";22,5338016795981;"basismodel"
"355";"Amerikaanse eik";"DomWVL09125";"Bulskampveld provincie";1,05;12;"100 - 110";21,0745299151101;"basismodel"
"356";"Amerikaanse eik";"DomWVL09140";"Munitiedepot Houthulst";1,05;12;"100 - 110";21,9591332194961;"basismodel"
"357";"Amerikaanse eik";"DomWVL09145";"Nieuwenhove";1,05;12;"100 - 110";20,3513050664455;"basismodel"
"358";"Amerikaanse eik";"DomWVL09192";"Rijckevelde";1,05;12;"100 - 110";21,9759969508463;"basismodel"
"359";"Amerikaanse eik";"DomANT09103";"Cruysveld";1,15;13;"110 - 120";23,2590478947535;"basismodel"
"360";"Amerikaanse eik";"DomANT09118";"De Inslag - Eig. ANB";1,15;13;"110 - 120";20,9248756731647;"basismodel"
"361";"Amerikaanse eik";"DomANT09127";"De Most - Balen";1,15;13;"110 - 120";16,4608507148971;"basismodel"
"362";"Amerikaanse eik";"DomANT09215";"Gewestbos Ravels";1,15;13;"110 - 120";20,3386133027699;"basismodel"
"363";"Amerikaanse eik";"DomANT09241";"Grotenhout";1,15;13;"110 - 120";20,236324738507;"basismodel"
"364";"Amerikaanse eik";"DomANT09267";"Herenbossen";1,15;13;"110 - 120";26,8932712661768;"basismodel"
"365";"Amerikaanse eik";"DomANT09270";"Hertberg West";1,15;13;"110 - 120";22,9917972918397;"basismodel"
"366";"Amerikaanse eik";"DomANT09425";"Mastenbos";1,15;13;"110 - 120";18,466620578593;"basismodel"
"367";"Amerikaanse eik";"DomANT09515";"Peerdsbos";1,15;13;"110 - 120";23,1250234629112;"basismodel"
"368";"Amerikaanse eik";"DomANT09741";"s Herenbos";1,15;13;"110 - 120";20,5411542975819;"basismodel"
"369";"Amerikaanse eik";"DomANT11042";"Hertberg Oost";1,15;13;"110 - 120";25,3284583931067;"basismodel"
"370";"Amerikaanse eik";"DomANT11116";"Park van Brasschaat";1,15;13;"110 - 120";19,5573139401149;"basismodel"
"371";"Amerikaanse eik";"DomLIM09145";"Rodenberg";1,15;13;"110 - 120";25,0381225081849;"basismodel"
"372";"Amerikaanse eik";"DomLIM09169";"Dilserheide";1,15;13;"110 - 120";22,7601642302738;"basismodel"
"373";"Amerikaanse eik";"DomLIM09243";"Gruitroderheide";1,15;13;"110 - 120";18,8175914415259;"basismodel"
"374";"Amerikaanse eik";"DomLIM09325";"MD Kamp Beverlo";1,15;13;"110 - 120";22,1634524822022;"basismodel"
"375";"Amerikaanse eik";"DomLIM09354";"Koerselseheide";1,15;13;"110 - 120";19,3601024293456;"basismodel"
"376";"Amerikaanse eik";"DomLIM09449";"Op  t Stort";1,15;13;"110 - 120";20,2150856924177;"basismodel"
"377";"Amerikaanse eik";"DomLIM09460";"Ophovenderheide";1,15;13;"110 - 120";20,9190107270165;"basismodel"
"378";"Amerikaanse eik";"DomLIM09470";"Pietersembos";1,15;13;"110 - 120";22,7198229253427;"basismodel"
"379";"Amerikaanse eik";"DomLIM09500";"Schoonbeek";1,15;13;"110 - 120";24,9446155873106;"basismodel"
"380";"Amerikaanse eik";"DomLIM09559";"Van Soest";1,15;13;"110 - 120";21,3953440699428;"basismodel"
"381";"Amerikaanse eik";"DomLIM09593";"Wetsberg";1,15;13;"110 - 120";21,4404151280011;"basismodel"
"382";"Amerikaanse eik";"DomLIM09641";"Galgenberg en Molenveld";1,15;13;"110 - 120";20,1927394705055;"basismodel"
"383";"Amerikaanse eik";"DomLIM09642";"Schietveld Helchteren";1,15;13;"110 - 120";22,8828670077823;"basismodel"
"384";"Amerikaanse eik";"DomLIM13009";"Grote Heide - Noord";1,15;13;"110 - 120";21,6607863747169;"basismodel"
"385";"Amerikaanse eik";"DomLIM13010";"Grote Heide - Zuid";1,15;13;"110 - 120";21,994289354994;"basismodel"
"386";"Amerikaanse eik";"DomLIM13140";"Klitsberg";1,15;13;"110 - 120";21,3437573959785;"basismodel"
"387";"Amerikaanse eik";"DomOVL09005";"Makegemse bossen";1,15;13;"110 - 120";28,4945760276625;"basismodel"
"388";"Amerikaanse eik";"DomOVL09051";"Drongengoed";1,15;13;"110 - 120";20,7666531352577;"basismodel"
"389";"Amerikaanse eik";"DomOVL09082";"Hooggoed";1,15;13;"110 - 120";23,2136122220997;"basismodel"
"390";"Amerikaanse eik";"DomOVL09093";"Raspailleboscomplex";1,15;13;"110 - 120";24,8110437536955;"basismodel"
"391";"Amerikaanse eik";"DomVBR09022";"Bertembos";1,15;13;"110 - 120";22,9768560482661;"basismodel"
"392";"Amerikaanse eik";"DomVBR09146";"Hallerbos";1,15;13;"110 - 120";26,2533516296121;"basismodel"
"393";"Amerikaanse eik";"DomVBR09169";"Heverleebos";1,15;13;"110 - 120";27,2195393753492;"basismodel"
"394";"Amerikaanse eik";"DomVBR09243";"Meerdaalwoud";1,15;13;"110 - 120";25,9353026145633;"basismodel"
"395";"Amerikaanse eik";"DomVBR09249";"Meetshovenbos";1,15;13;"110 - 120";24,4445760197779;"basismodel"
"396";"Amerikaanse eik";"DomWVL09073";"Helleketelbos";1,15;13;"110 - 120";23,2622908260416;"basismodel"
"397";"Amerikaanse eik";"DomWVL09125";"Bulskampveld provincie";1,15;13;"110 - 120";22,0990010785508;"basismodel"
"398";"Amerikaanse eik";"DomWVL09140";"Munitiedepot Houthulst";1,15;13;"110 - 120";22,6923198734456;"basismodel"
"399";"Amerikaanse eik";"DomWVL09145";"Nieuwenhove";1,15;13;"110 - 120";20,7273301055164;"basismodel"
"400";"Amerikaanse eik";"DomWVL09192";"Rijckevelde";1,15;13;"110 - 120";22,6250374158633;"basismodel"
"401";"Amerikaanse eik";"DomANT09103";"Cruysveld";1,25;14;"120 - 130";23,8159952423102;"basismodel"
"402";"Amerikaanse eik";"DomANT09118";"De Inslag - Eig. ANB";1,25;14;"120 - 130";21,3634041612137;"basismodel"
"403";"Amerikaanse eik";"DomANT09127";"De Most - Balen";1,25;14;"120 - 130";16,9015851631826;"basismodel"
"404";"Amerikaanse eik";"DomANT09215";"Gewestbos Ravels";1,25;14;"120 - 130";20,9210518237576;"basismodel"
"405";"Amerikaanse eik";"DomANT09241";"Grotenhout";1,25;14;"120 - 130";20,8983985804264;"basismodel"
"406";"Amerikaanse eik";"DomANT09267";"Herenbossen";1,25;14;"120 - 130";27,7942321114183;"basismodel"
"407";"Amerikaanse eik";"DomANT09270";"Hertberg West";1,25;14;"120 - 130";23,810264575272;"basismodel"
"408";"Amerikaanse eik";"DomANT09425";"Mastenbos";1,25;14;"120 - 130";19,2814305903797;"basismodel"
"409";"Amerikaanse eik";"DomANT09515";"Peerdsbos";1,25;14;"120 - 130";23,8741071122956;"basismodel"
"410";"Amerikaanse eik";"DomANT09741";"s Herenbos";1,25;14;"120 - 130";21,2585048304883;"basismodel"
"411";"Amerikaanse eik";"DomANT11042";"Hertberg Oost";1,25;14;"120 - 130";26,288432155073;"basismodel"
"412";"Amerikaanse eik";"DomANT11116";"Park van Brasschaat";1,25;14;"120 - 130";20,033330169282;"basismodel"
"413";"Amerikaanse eik";"DomLIM09145";"Rodenberg";1,25;14;"120 - 130";25,8429972961796;"basismodel"
"414";"Amerikaanse eik";"DomLIM09169";"Dilserheide";1,25;14;"120 - 130";23,5784929050794;"basismodel"
"415";"Amerikaanse eik";"DomLIM09243";"Gruitroderheide";1,25;14;"120 - 130";19,2964471380852;"basismodel"
"416";"Amerikaanse eik";"DomLIM09325";"MD Kamp Beverlo";1,25;14;"120 - 130";22,6994502109564;"basismodel"
"417";"Amerikaanse eik";"DomLIM09354";"Koerselseheide";1,25;14;"120 - 130";19,8264834000094;"basismodel"
"418";"Amerikaanse eik";"DomLIM09449";"Op  t Stort";1,25;14;"120 - 130";20,96571873074;"basismodel"
"419";"Amerikaanse eik";"DomLIM09460";"Ophovenderheide";1,25;14;"120 - 130";21,5077487532879;"basismodel"
"420";"Amerikaanse eik";"DomLIM09470";"Pietersembos";1,25;14;"120 - 130";23,6816314305083;"basismodel"
"421";"Amerikaanse eik";"DomLIM09500";"Schoonbeek";1,25;14;"120 - 130";25,7292973996353;"basismodel"
"422";"Amerikaanse eik";"DomLIM09559";"Van Soest";1,25;14;"120 - 130";22,1944092981455;"basismodel"
"423";"Amerikaanse eik";"DomLIM09593";"Wetsberg";1,25;14;"120 - 130";21,8940123221671;"basismodel"
"424";"Amerikaanse eik";"DomLIM09641";"Galgenberg en Molenveld";1,25;14;"120 - 130";20,7540657525887;"basismodel"
"425";"Amerikaanse eik";"DomLIM09642";"Schietveld Helchteren";1,25;14;"120 - 130";23,3011578121751;"basismodel"
"426";"Amerikaanse eik";"DomLIM13009";"Grote Heide - Noord";1,25;14;"120 - 130";22,1739676907323;"basismodel"
"427";"Amerikaanse eik";"DomLIM13010";"Grote Heide - Zuid";1,25;14;"120 - 130";22,6025110389877;"basismodel"
"428";"Amerikaanse eik";"DomLIM13140";"Klitsberg";1,25;14;"120 - 130";21,6272979345271;"basismodel"
"429";"Amerikaanse eik";"DomOVL09005";"Makegemse bossen";1,25;14;"120 - 130";29,4707856859254;"basismodel"
"430";"Amerikaanse eik";"DomOVL09051";"Drongengoed";1,25;14;"120 - 130";21,2832652976925;"basismodel"
"431";"Amerikaanse eik";"DomOVL09082";"Hooggoed";1,25;14;"120 - 130";24,2220444279065;"basismodel"
"432";"Amerikaanse eik";"DomOVL09093";"Raspailleboscomplex";1,25;14;"120 - 130";25,2322047426837;"basismodel"
"433";"Amerikaanse eik";"DomVBR09022";"Bertembos";1,25;14;"120 - 130";23,5984737129523;"basismodel"
"434";"Amerikaanse eik";"DomVBR09146";"Hallerbos";1,25;14;"120 - 130";27,2304307423527;"basismodel"
"435";"Amerikaanse eik";"DomVBR09169";"Heverleebos";1,25;14;"120 - 130";28,0543414480014;"basismodel"
"436";"Amerikaanse eik";"DomVBR09243";"Meerdaalwoud";1,25;14;"120 - 130";26,7110218965653;"basismodel"
"437";"Amerikaanse eik";"DomVBR09249";"Meetshovenbos";1,25;14;"120 - 130";25,1489920256025;"basismodel"
"438";"Amerikaanse eik";"DomWVL09073";"Helleketelbos";1,25;14;"120 - 130";23,914460765015;"basismodel"
"439";"Amerikaanse eik";"DomWVL09125";"Bulskampveld provincie";1,25;14;"120 - 130";23,0587367087243;"basismodel"
"440";"Amerikaanse eik";"DomWVL09140";"Munitiedepot Houthulst";1,25;14;"120 - 130";23,3358384907362;"basismodel"
